File,ML algorithm,accuracy,Precision,Recall,F1-score,Time
DoS slowloris,Naive Bayes,0.41563146997929606,0.6668676251464324,0.5849013307196805,0.3971247015046192,0.025136470794677734
DoS slowloris,Naive Bayes,0.41563146997929606,0.6668676251464324,0.5849013307196805,0.3971247015046192,0.026268482208251953
DoS slowloris,Random Forest,0.9563923395445134,0.9521614936968761,0.9423817795807837,0.9470855960685688,0.09330582618713379
DoS slowloris,Random Forest,0.9561335403726708,0.9519612550980134,0.9419441428192957,0.9467575356008497,0.09037303924560547
DoS slowloris,Random Forest,0.9563923395445134,0.9522789764504671,0.9422548223060474,0.9470716504350631,0.09600234031677246
DoS slowloris,Random Forest,0.9651915113871635,0.9698329779673063,0.946470061118792,0.9571783946203147,0.09206485748291016
DoS slowloris,Random Forest,0.9563923395445134,0.9522789764504671,0.9422548223060474,0.9470716504350631,0.09827136993408203
DoS slowloris,Random Forest,0.9565217391304348,0.9529721922979941,0.9418388543131101,0.9471659414875695,0.09408235549926758
DoS slowloris,Random Forest,0.9557453416149069,0.9518976986395491,0.9410337731275913,0.9462367017521991,0.08858299255371094
DoS slowloris,Random Forest,0.9550983436853002,0.9517591063228202,0.9395588093996625,0.9453710991655921,0.08686256408691406
DoS slowloris,Random Forest,0.9554865424430642,0.950875559349215,0.9414848372892571,0.9460078062706069,0.08989095687866211
DoS slowloris,Random Forest,0.9553571428571429,0.950774938857794,0.9412660189085131,0.9458437281507741,0.08583593368530273
DoS slowloris,SVM,0.5236801242236024,0.649088000326078,0.6411652330035847,0.5233703971010255,0.75435471534729
DoS slowloris,SVM,0.6191770186335404,0.6723172508365121,0.6968977881373342,0.6157388513473501,0.7682180404663086
DoS slowloris,SVM,0.6920289855072463,0.3503209747150531,0.49127319492926697,0.4089935760171306,0.9596068859100342
DoS slowloris,SVM,0.7907608695652174,0.7675666520979021,0.8150238537362143,0.773819788422759,1.0923826694488525
DoS slowloris,SVM,0.6238354037267081,0.34004677754677753,0.4429893493379367,0.3844993357803808,0.8936259746551514
DoS slowloris,SVM,0.7417184265010351,0.693086240753926,0.7014949842228049,0.696746991590041,0.7730965614318848
DoS slowloris,SVM,0.655667701863354,0.3524867271552572,0.46622196778951625,0.3981611204485334,0.7762284278869629
DoS slowloris,SVM,0.5279503105590062,0.4809239863094845,0.47826349142153957,0.4752044900505746,1.0791192054748535
DoS slowloris,SVM,0.46622670807453415,0.6652021635465344,0.6167563903771371,0.45890420922384156,1.1247458457946777
DoS slowloris,SVM,0.6155538302277432,0.5812976016824973,0.5944103019516767,0.5790054339918648,1.092968463897705
DoS slowloris,Nearest Neighbors,0.9528985507246377,0.9454992491470904,0.9409171879164655,0.9431658853721543,1.0884654521942139
DoS slowloris,Nearest Neighbors,0.9528985507246377,0.9454992491470904,0.9409171879164655,0.9431658853721543,0.8406987190246582
DoS slowloris,Nearest Neighbors,0.9528985507246377,0.9454992491470904,0.9409171879164655,0.9431658853721543,0.7964737415313721
DoS slowloris,Nearest Neighbors,0.9528985507246377,0.9454992491470904,0.9409171879164655,0.9431658853721543,0.8050065040588379
DoS slowloris,Nearest Neighbors,0.9528985507246377,0.9454992491470904,0.9409171879164655,0.9431658853721543,0.7956113815307617
DoS slowloris,Nearest Neighbors,0.9528985507246377,0.9454992491470904,0.9409171879164655,0.9431658853721543,0.8725042343139648
DoS slowloris,Nearest Neighbors,0.9528985507246377,0.9454992491470904,0.9409171879164655,0.9431658853721543,0.8241770267486572
DoS slowloris,Nearest Neighbors,0.9528985507246377,0.9454992491470904,0.9409171879164655,0.9431658853721543,0.7957899570465088
DoS slowloris,Nearest Neighbors,0.9528985507246377,0.9454992491470904,0.9409171879164655,0.9431658853721543,0.8110232353210449
DoS slowloris,Nearest Neighbors,0.9528985507246377,0.9454992491470904,0.9409171879164655,0.9431658853721543,0.8684806823730469
FTP-Patator,Naive Bayes,0.5625472411186697,0.699651705962509,0.6904187255757359,0.5623369522969006,0.04856085777282715
FTP-Patator,Naive Bayes,0.5625472411186697,0.699651705962509,0.6904187255757359,0.5623369522969006,0.04659104347229004
FTP-Patator,Naive Bayes,0.5625472411186697,0.699651705962509,0.6904187255757359,0.5623369522969006,0.051465749740600586
FTP-Patator,Naive Bayes,0.5625472411186697,0.699651705962509,0.6904187255757359,0.5623369522969006,0.049249887466430664
FTP-Patator,Naive Bayes,0.5625472411186697,0.699651705962509,0.6904187255757359,0.5623369522969006,0.04821419715881348
FTP-Patator,Naive Bayes,0.5625472411186697,0.699651705962509,0.6904187255757359,0.5623369522969006,0.04720807075500488
FTP-Patator,Naive Bayes,0.5625472411186697,0.699651705962509,0.6904187255757359,0.5623369522969006,0.047452449798583984
FTP-Patator,Naive Bayes,0.5625472411186697,0.699651705962509,0.6904187255757359,0.5623369522969006,0.0474090576171875
FTP-Patator,Naive Bayes,0.5625472411186697,0.699651705962509,0.6904187255757359,0.5623369522969006,0.04839468002319336
FTP-Patator,Naive Bayes,0.5625472411186697,0.699651705962509,0.6904187255757359,0.5623369522969006,0.048113346099853516
FTP-Patator,Random Forest,0.9988662131519275,0.9988194044945755,0.9984412978190289,0.9986301071404458,0.13605237007141113
FTP-Patator,Random Forest,0.9986772486772487,0.9984965779643207,0.9983077329732962,0.9984020945140132,0.15262603759765625
FTP-Patator,Random Forest,0.9985827664399093,0.9984295803152318,0.998146286412108,0.9982877962005534,0.14529013633728027
FTP-Patator,Random Forest,0.9989606953892668,0.9988862978692555,0.998602744380217,0.9987443838804058,0.15087652206420898
FTP-Patator,Random Forest,0.9989606953892668,0.9989809742725142,0.9985080802418951,0.9987441458274255,0.1441335678100586
FTP-Patator,Random Forest,0.9986772486772487,0.9985910023810014,0.9982130688349743,0.9984017916638535,0.14087224006652832
FTP-Patator,Random Forest,0.9983938019652305,0.9980131192169863,0.9981073857046974,0.9980602372405923,0.13514995574951172
FTP-Patator,Random Forest,0.99848828420257,0.9980803168130388,0.9982688322658855,0.9981745136650173,0.14159607887268066
FTP-Patator,Random Forest,0.9989606953892668,0.9989809742725142,0.9985080802418951,0.9987441458274255,0.1425151824951172
FTP-Patator,Random Forest,0.99848828420257,0.9980803168130388,0.9982688322658855,0.9981745136650173,0.1352694034576416
FTP-Patator,SVM,0.6997354497354498,0.3525659335427973,0.4945906237478296,0.4116731517509728,1.479834794998169
FTP-Patator,SVM,0.6204648526077098,0.7175162832468522,0.7316403432077445,0.6199878064466877,1.12410306930542
FTP-Patator,SVM,0.5730347694633409,0.702600827651708,0.6978315745138953,0.5729789583926956,1.1229755878448486
FTP-Patator,SVM,0.7439531368102796,0.7654803312598826,0.8178836643724594,0.7371397276182433,1.1491923332214355
FTP-Patator,SVM,0.6676114890400605,0.7335670342093799,0.7646807798030633,0.665297696678631,1.1435246467590332
FTP-Patator,SVM,0.8117913832199547,0.7786571738939339,0.8184067106911694,0.7897916274499168,1.1465706825256348
FTP-Patator,SVM,0.6732804232804233,0.5458442229811507,0.5255902179642863,0.5126781147241506,1.1449577808380127
FTP-Patator,SVM,0.801681783824641,0.7972052427643692,0.8587823888820916,0.7917353556170286,1.1495914459228516
FTP-Patator,SVM,0.74848828420257,0.7208494405075052,0.7598415231757434,0.7257757272665158,1.1302704811096191
FTP-Patator,SVM,0.78354119425548,0.7867418478121112,0.8462441561067275,0.7745380471689847,1.3580074310302734
FTP-Patator,Nearest Neighbors,0.99848828420257,0.9981741681275637,0.9981741681275637,0.9981741681275637,1.8305273056030273
FTP-Patator,Nearest Neighbors,0.99848828420257,0.9981741681275637,0.9981741681275637,0.9981741681275637,1.5855276584625244
FTP-Patator,Nearest Neighbors,0.99848828420257,0.9981741681275637,0.9981741681275637,0.9981741681275637,1.1603071689605713
FTP-Patator,Nearest Neighbors,0.99848828420257,0.9981741681275637,0.9981741681275637,0.9981741681275637,1.212446689605713
FTP-Patator,Nearest Neighbors,0.99848828420257,0.9981741681275637,0.9981741681275637,0.9981741681275637,1.4868648052215576
FTP-Patator,Nearest Neighbors,0.99848828420257,0.9981741681275637,0.9981741681275637,0.9981741681275637,1.146667242050171
FTP-Patator,Nearest Neighbors,0.99848828420257,0.9981741681275637,0.9981741681275637,0.9981741681275637,1.5940909385681152
FTP-Patator,Nearest Neighbors,0.99848828420257,0.9981741681275637,0.9981741681275637,0.9981741681275637,1.1937901973724365
FTP-Patator,Nearest Neighbors,0.99848828420257,0.9981741681275637,0.9981741681275637,0.9981741681275637,1.154613733291626
FTP-Patator,Nearest Neighbors,0.99848828420257,0.9981741681275637,0.9981741681275637,0.9981741681275637,1.357362985610962
DoS GoldenEye,Naive Bayes,0.882250072865054,0.9018038863028714,0.8171829548431451,0.8452888531326539,0.03779411315917969
DoS GoldenEye,Naive Bayes,0.882250072865054,0.9018038863028714,0.8171829548431451,0.8452888531326539,0.03877878189086914
DoS GoldenEye,Naive Bayes,0.882250072865054,0.9018038863028714,0.8171829548431451,0.8452888531326539,0.03747415542602539
DoS GoldenEye,Naive Bayes,0.882250072865054,0.9018038863028714,0.8171829548431451,0.8452888531326539,0.03880739212036133
DoS GoldenEye,Naive Bayes,0.882250072865054,0.9018038863028714,0.8171829548431451,0.8452888531326539,0.03830313682556152
DoS GoldenEye,Naive Bayes,0.882250072865054,0.9018038863028714,0.8171829548431451,0.8452888531326539,0.04278278350830078
DoS GoldenEye,Naive Bayes,0.882250072865054,0.9018038863028714,0.8171829548431451,0.8452888531326539,0.03782200813293457
DoS GoldenEye,Naive Bayes,0.882250072865054,0.9018038863028714,0.8171829548431451,0.8452888531326539,0.051500797271728516
DoS GoldenEye,Naive Bayes,0.882250072865054,0.9018038863028714,0.8171829548431451,0.8452888531326539,0.03903698921203613
DoS GoldenEye,Naive Bayes,0.882250072865054,0.9018038863028714,0.8171829548431451,0.8452888531326539,0.037398338317871094
DoS GoldenEye,Random Forest,0.9904546779364617,0.9882316339188387,0.989104797641383,0.9886667724652429,0.14556670188903809
DoS GoldenEye,Random Forest,0.9895074322354999,0.9882597387184942,0.986772503597638,0.9875119666749193,0.14971137046813965
DoS GoldenEye,Random Forest,0.9906004080443019,0.9882101258159661,0.9894848273310448,0.9888443962476129,0.14869117736816406
DoS GoldenEye,Random Forest,0.9904546779364617,0.9890206871345306,0.9882774040070443,0.9886480075704532,0.1582655906677246
DoS GoldenEye,Random Forest,0.991183328475663,0.9889010469665533,0.9901775524553532,0.9895362166353578,0.14917445182800293
DoS GoldenEye,Random Forest,0.9909647333139027,0.9890654037243525,0.9894696089818041,0.9892671982612945,0.15251445770263672
DoS GoldenEye,Random Forest,0.9914019236374235,0.9892575715956238,0.9903339001726765,0.9897935476024979,0.15844368934631348
DoS GoldenEye,Random Forest,0.9914747886913436,0.9893114504323831,0.9904549655479792,0.9898807378071895,0.14438152313232422
DoS GoldenEye,Random Forest,0.9904546779364617,0.988492494990292,0.9888289997632702,0.9886605335517915,0.14648151397705078
DoS GoldenEye,Random Forest,0.9910375983678228,0.9888580531069737,0.9898664722352196,0.9893603400930594,0.15451693534851074
DoS GoldenEye,SVM,0.7595453220635383,0.8024062901741724,0.6122746207905365,0.6142911264475325,1.565199613571167
DoS GoldenEye,SVM,0.7384144564266978,0.760173653382184,0.5793720449776671,0.5661408771546443,1.5362257957458496
DoS GoldenEye,SVM,0.8623579131448558,0.8371620757737837,0.8871426148606802,0.8496286808725872,1.9733898639678955
DoS GoldenEye,SVM,0.7357913144855727,0.6908949021782411,0.6115569103167284,0.617860896862915,2.1098623275756836
DoS GoldenEye,SVM,0.6990673273098222,0.3495336636549111,0.5,0.41144180461446095,1.8801119327545166
DoS GoldenEye,SVM,0.7924803264354415,0.7937097538763707,0.849022769981844,0.7841891448475252,2.078234910964966
DoS GoldenEye,SVM,0.7411104634217429,0.6900171341579612,0.645078592804926,0.6557152821772694,1.7502667903900146
DoS GoldenEye,SVM,0.8678227921888663,0.8457603758918589,0.9016695261011094,0.8570962993658893,1.5685186386108398
DoS GoldenEye,SVM,0.7530603322646459,0.7106858809862375,0.6538324497605192,0.6664616149575815,1.5497794151306152
DoS GoldenEye,SVM,0.7915330807344797,0.7524426270971702,0.7473342903479323,0.7497646274026084,1.5605661869049072
DoS GoldenEye,Nearest Neighbors,0.9707811133780239,0.9635801834730083,0.9673111624951228,0.9654170775699806,1.7020301818847656
DoS GoldenEye,Nearest Neighbors,0.9707811133780239,0.9635801834730083,0.9673111624951228,0.9654170775699806,1.4956777095794678
DoS GoldenEye,Nearest Neighbors,0.9707811133780239,0.9635801834730083,0.9673111624951228,0.9654170775699806,2.0452539920806885
DoS GoldenEye,Nearest Neighbors,0.9707811133780239,0.9635801834730083,0.9673111624951228,0.9654170775699806,2.2754807472229004
DoS GoldenEye,Nearest Neighbors,0.9707811133780239,0.9635801834730083,0.9673111624951228,0.9654170775699806,1.6057918071746826
DoS GoldenEye,Nearest Neighbors,0.9707811133780239,0.9635801834730083,0.9673111624951228,0.9654170775699806,1.5975720882415771
DoS GoldenEye,Nearest Neighbors,0.9707811133780239,0.9635801834730083,0.9673111624951228,0.9654170775699806,1.5746679306030273
DoS GoldenEye,Nearest Neighbors,0.9707811133780239,0.9635801834730083,0.9673111624951228,0.9654170775699806,1.5561881065368652
DoS GoldenEye,Nearest Neighbors,0.9707811133780239,0.9635801834730083,0.9673111624951228,0.9654170775699806,1.5165276527404785
DoS GoldenEye,Nearest Neighbors,0.9707811133780239,0.9635801834730083,0.9673111624951228,0.9654170775699806,1.582099199295044
DDoS,Naive Bayes,0.5983901864642097,0.7136005882058052,0.7133299323425857,0.5983900104778183,0.4475085735321045
DDoS,Naive Bayes,0.5983901864642097,0.7136005882058052,0.7133299323425857,0.5983900104778183,0.4157745838165283
DDoS,Naive Bayes,0.5983901864642097,0.7136005882058052,0.7133299323425857,0.5983900104778183,0.39706873893737793
DDoS,Naive Bayes,0.5983901864642097,0.7136005882058052,0.7133299323425857,0.5983900104778183,0.39554595947265625
DDoS,Naive Bayes,0.5983901864642097,0.7136005882058052,0.7133299323425857,0.5983900104778183,0.404238224029541
DDoS,Naive Bayes,0.5983901864642097,0.7136005882058052,0.7133299323425857,0.5983900104778183,0.3874490261077881
DDoS,Naive Bayes,0.5983901864642097,0.7136005882058052,0.7133299323425857,0.5983900104778183,0.4063224792480469
DDoS,Naive Bayes,0.5983901864642097,0.7136005882058052,0.7133299323425857,0.5983900104778183,0.3918278217315674
DDoS,Naive Bayes,0.5983901864642097,0.7136005882058052,0.7133299323425857,0.5983900104778183,0.38689446449279785
DDoS,Naive Bayes,0.5983901864642097,0.7136005882058052,0.7133299323425857,0.5983900104778183,0.3960533142089844
DDoS,Random Forest,0.9992443015061246,0.9993037181938319,0.9988952382453131,0.9990991768384917,1.1424593925476074
DDoS,Random Forest,0.9992443015061246,0.9993037181938319,0.9988952382453131,0.9990991768384917,1.2406182289123535
DDoS,Random Forest,0.9992325852504057,0.9992897462226537,0.9988812777045926,0.9990852105879258,1.1383864879608154
DDoS,Random Forest,0.9989338207295713,0.9987964838146921,0.9986624214098139,0.9987294200763621,1.7058911323547363
DDoS,Random Forest,0.9992443015061246,0.9993037181938319,0.9988952382453131,0.9990991768384917,1.7111856937408447
DDoS,Random Forest,0.9992150108668272,0.9992772035525965,0.9988519407204346,0.9990642454750247,1.0960032939910889
DDoS,Random Forest,0.9992443015061246,0.9993037181938319,0.9988952382453131,0.9990991768384917,1.1583013534545898
DDoS,Random Forest,0.9991974364832487,0.9992927316285745,0.9987946164926857,0.9990432260118378,1.129512071609497
DDoS,Random Forest,0.9992032946111081,0.9992969107596913,0.9988043954874051,0.9990502150894778,1.1463165283203125
DDoS,Random Forest,0.9988635231952573,0.9986513951300885,0.9986402301013904,0.9986458123898956,1.1114122867584229
DDoS,SVM,0.9725546709782488,0.9599017366539466,0.9772357035612422,0.9679185594762978,40.35872292518616
DDoS,SVM,0.9774872146359467,0.965529596340214,0.9831690656917671,0.9736870561783115,42.95117902755737
DDoS,SVM,0.9682899538965337,0.9537268758269153,0.9743426691877679,0.9630828336756626,44.79175424575806
DDoS,SVM,0.9758235063238491,0.9636267033590757,0.9811754740120155,0.9717419256329296,41.53695893287659
DDoS,SVM,0.9751498216200066,0.9636873307029237,0.9790881284397683,0.970884707670415,42.197206020355225
DDoS,SVM,0.9703227242637797,0.9552456282717384,0.9782117634964231,0.9655403037020357,44.13717079162598
DDoS,SVM,0.9772880382887237,0.9651576262116234,0.9831556344482443,0.9734652991769661,44.769773960113525
DDoS,SVM,0.9777742629010621,0.9664774384104446,0.982567928830411,0.9739768006871075,44.671119928359985
DDoS,SVM,0.9871706999876979,0.9822991654799758,0.9873887883982975,0.9847940093358578,46.38081383705139
DDoS,SVM,0.9901934939631992,0.9854866309017029,0.9914216114554922,0.9883865983248525,48.25326704978943
DDoS,Nearest Neighbors,0.9992443015061246,0.9992924994131018,0.9989064331427494,0.9990991970364651,74.0389838218689
DDoS,Nearest Neighbors,0.9992443015061246,0.9992924994131018,0.9989064331427494,0.9990991970364651,79.17818784713745
DDoS,Nearest Neighbors,0.9992443015061246,0.9992924994131018,0.9989064331427494,0.9990991970364651,79.51389503479004
DDoS,Nearest Neighbors,0.9992443015061246,0.9992924994131018,0.9989064331427494,0.9990991970364651,75.92903113365173
DDoS,Nearest Neighbors,0.9992443015061246,0.9992924994131018,0.9989064331427494,0.9990991970364651,79.91738748550415
DDoS,Nearest Neighbors,0.9992443015061246,0.9992924994131018,0.9989064331427494,0.9990991970364651,78.8043966293335
DDoS,Nearest Neighbors,0.9992443015061246,0.9992924994131018,0.9989064331427494,0.9990991970364651,75.78887629508972
DDoS,Nearest Neighbors,0.9992443015061246,0.9992924994131018,0.9989064331427494,0.9990991970364651,89.06284976005554
DDoS,Nearest Neighbors,0.9992443015061246,0.9992924994131018,0.9989064331427494,0.9990991970364651,99.28263115882874
DDoS,Nearest Neighbors,0.9992443015061246,0.9992924994131018,0.9989064331427494,0.9990991970364651,104.0639181137085
PortScan,Naive Bayes,0.38095485283638575,0.6471509710212875,0.5549906091678527,0.35109743767423346,0.5372779369354248
PortScan,Naive Bayes,0.38095485283638575,0.6471509710212875,0.5549906091678527,0.35109743767423346,0.5383579730987549
PortScan,Naive Bayes,0.38095485283638575,0.6471509710212875,0.5549906091678527,0.35109743767423346,0.5416724681854248
PortScan,Naive Bayes,0.38095485283638575,0.6471509710212875,0.5549906091678527,0.35109743767423346,0.5317704677581787
PortScan,Naive Bayes,0.38095485283638575,0.6471509710212875,0.5549906091678527,0.35109743767423346,0.4990973472595215
PortScan,Naive Bayes,0.38095485283638575,0.6471509710212875,0.5549906091678527,0.35109743767423346,0.5395548343658447
PortScan,Naive Bayes,0.38095485283638575,0.6471509710212875,0.5549906091678527,0.35109743767423346,0.5124576091766357
PortScan,Naive Bayes,0.38095485283638575,0.6471509710212875,0.5549906091678527,0.35109743767423346,0.5327959060668945
PortScan,Naive Bayes,0.38095485283638575,0.6471509710212875,0.5549906091678527,0.35109743767423346,0.5188069343566895
PortScan,Naive Bayes,0.38095485283638575,0.6471509710212875,0.5549906091678527,0.35109743767423346,0.5380463600158691
PortScan,Random Forest,0.9964937448975258,0.9965664818746576,0.9950876791551453,0.9958230834666536,2.3453078269958496
PortScan,Random Forest,0.9970364357949478,0.9969553395389008,0.9959908725327744,0.9964714048984293,2.2289698123931885
PortScan,Random Forest,0.9971827263846876,0.9970602625375254,0.9962343420519614,0.9966460546019946,3.3966331481933594
PortScan,Random Forest,0.9968335165898248,0.9968368154675763,0.9956262705220712,0.9962288642690539,2.3203201293945312
PortScan,Random Forest,0.9968995833077718,0.9966737816503657,0.9959468332690036,0.9963093395495459,2.3768951892852783
PortScan,Random Forest,0.9970081214872561,0.9969350367949984,0.9959437494000285,0.9964375960856289,2.271334648132324
PortScan,Random Forest,0.9971544120769961,0.9970399515263565,0.9961872189192156,0.996612255246099,2.250731945037842
PortScan,Random Forest,0.9965881259231644,0.9966340671438261,0.9952447562642982,0.9959358834455487,3.2626607418060303
PortScan,Random Forest,0.9961964446667642,0.9963401630216449,0.9946063293743261,0.9954677526501219,2.7657036781311035
PortScan,Random Forest,0.9961303779488172,0.9963516459267256,0.9944381219081992,0.9953881966867258,2.3600378036499023
